Toimiku ID;Osakonna kood;SARI VIIT;SARI PEALKIRI;Toimiku viit NORM;Toimiku pealkiri NORM;Toimiku indeks;Toimiku nimetus;Mitu asjaajamisaastat/üks asjaajamisaasta;Toimiku alguskuupäev;Toimiku lõppkuupäev;Säilitustähtaeg
1425;010201;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;2.1-7;Kirjavahetus riikliku järelevalve küsimustes ja maavanema ettepanekud kohalikele omavalitsustele;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1429;010301;3.1-2;Kirjavahetus omandireformi küsimustes;3.1-2;Kirjavahetus omandireformi küsimustes;3.1-2;Kirjavahetus omandireformi küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1430;010302;3.2-1;Maaüksuste toimikud;3.2-1.1;Talude tagastamise toimikud;3.2-1.1;Talude tagastamise toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1432;010302;3.2-1;Maaüksuste toimikud;3.2-1.3;Ostueesõigusega erastamise toimikud;3.2-1.3;Ostueesõigusega erastamise toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1433;010302;3.2-1;Maaüksuste toimikud;3.2-1.4;Enampakkumisega erastamise toimikud;3.2-1.4;Enampakkumisega erastamise toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1434;010302;3.2-1;Maaüksuste toimikud;3.2-1.5;Vabade põllumajandus- ja metsamaade erastamise toimikud;3.2-1.5;Vabade põllumajandus- ja metsamaade erastamise toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1435;010302;3.2-1;Maaüksuste toimikud;3.2-1.6;Munitsipaalomandisse antud maade toimikud;3.2-1.6;Munitsipaalomandisse antud maade toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1436;010302;3.2-1;Maaüksuste toimikud;3.2-1.7;Riigi omandisse jäetud maade toimikud;3.2-1.7;Riigi omandisse jäetud maade toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1437;010302;3.2-1;Maaüksuste toimikud;3.2-1.8;Hoonestusõiguse või kasutusvalduse seadmise toimikud;3.2-1.8;Hoonestusõiguse või kasutusvalduse seadmise toimikud;üks asjaajamisaasta;1.01.2010;31.03.2011;99
1439;010302;3.2-4;Kirjavahetus maa üldküsimustes;3.2-4;Kirjavahetus maa üldküsimustes;3.2-4;Kirjavahetus maa üldküsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1440;010302;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;3.2-5;Kirjavahetus kinnisasja omandamise loa küsimuses;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1441;010302;3.2-6;Kirjavahetus hüpoteegi küsimustes;3.2-6;Kirjavahetus hüpoteegi küsimustes;3.2-6;Kirjavahetus hüpoteegi küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1443;010302;3.2-8;Statistilised aruanded maareformi kohta;3.2-8;Statistilised aruanded maareformi kohta;3.2-8;Statistilised aruanded maareformi kohta;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1445;010401;4.1-10;Kirjavahetus finantseerimise küsimustes;4.1-10;Kirjavahetus finantseerimise küsimustes;4.1-10;Kirjavahetus finantseerimise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1446;010401;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;4.1-11;Kirjavahetus hasartmängumaksufondist investeeriunguprojektide toetamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1448;010401;4.1-23;Riiklikud statistilised aruanded;4.1-23;Riiklikud statistilised aruanded;4.1-23;Riiklikud statistilised aruanded;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1452;010401;4.1-28;Kirjavahetus raamatupidamise küsimustes;4.1-28;Kirjavahetus raamatupidamise küsimustes;4.1-28;Kirjavahetus raamatupidamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1454;010401;4.1-6;Kohalike omavalitsustee eelarve koondid;4.1-6;Kohalike omavalitsustee eelarve koondid;4.1-6;Kohalike omavalitsustee eelarve koondid;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1457;010402;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;4.2-1;Riigivara valitsemist korraldavate komisjonide protokollid;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1458;0110;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;10-8;Kirjavahetus energeerika, side, tööstuse ja teede horrashoiu küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1459;0110;10-9;Kirjavahetus transpordi ja liikluse küsimustes;10-9;Kirjavahetus transpordi ja liikluse küsimustes;10-9;Kirjavahetus transpordi ja liikluse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1464;011102;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;11.2-3;Surnud isikute passide üleandmise saatelehed või nimekirjad;üks asjaajamisaasta;1.01.2010;31.03.2011;3
1472;0105;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;5-9;Kirjavahetus sotsiaalhoolekande küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1473;0106;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;6-1;Perearsti nimistu moodustamise taotlusmaterjal ja kirjavahetus perearstidega seotud küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1477;0106;6-5;Kirjavahetus tervishoiu küsimustes;6-5;Kirjavahetus tervishoiu küsimustes;6-5;Kirjavahetus tervishoiu küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1478;0106;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;6-6;Kirjavahetus terviseedenduse küsimustes ja rahastatud projektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1479;0107;7-3;Kirjavahetus hariduse küsimustes;7-3;Kirjavahetus hariduse küsimustes;7-3;Kirjavahetus hariduse küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1481;010701;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;7.1-1;Alaealiste komisjoni istungite protokollid, otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1483;010701;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;7.1-5;Kirjavahetus alaealiste komisjoni töö korraldamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1484;010701;7.1-6;Kriminaalpreventiivse töö projektid;7.1-6;Kriminaalpreventiivse töö projektid;7.1-6;Kriminaalpreventiivse töö projektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1485;010702;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;7.2-1;Maakonna nõustamiskomisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1486;010702;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;7.2-2;Kirjavahetus maakonna nõustamiskomisjoni töö korraldamise küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1487;0108;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;8-1;Kirjavahetus kultuuri- ja noorsootöö ning usuküsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1488;0108;8-2;Kirjavahetus spordi küsimustes;8-2;Kirjavahetus spordi küsimustes;8-2;Kirjavahetus spordi küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1489;0108;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;8-3;Kultuuri, spordi- ja noorsootöö arendusprojektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1491;0109;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;9-5;Kohaliku omaalgatuse programmi maakondliku komisjoni protokollid ja otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1492;0109;9-7;Kirjavahetus haldusreformi küsimustes;9-7;Kirjavahetus haldusreformi küsimustes;9-7;Kirjavahetus haldusreformi küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1493;0109;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;9-8;Kirjavahetus arengu- ja planeeringute küsimustes;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1498;0105;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;5-13;Lastehoiu ja asenduskodu tegevuslubade taotlused, materjalid, tegevusload;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1499;0109;9-9;KOP ja KOIT projektid;9-9;KOP ja KOIT projektid;9-9;KOP ja KOIT projektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1500;0110;10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);10-24;EL struktuurifondi meetmed (maakonnakomisjoni hindamislehed, protokollid ja otsused);üks asjaajamisaasta;1.01.2010;31.03.2011;10
1501;0110;10-16;Väärteo asjade materjalid;10-16;Väärteo asjade materjalid;10-16;Väärteo asjade materjalid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1502;0110;10-23;EL struktuurifondide meetmed (taotlused);10-23;EL struktuurifondide meetmed (taotlused);10-23;EL struktuurifondide meetmed (taotlused);üks asjaajamisaasta;1.01.2010;31.03.2011;10
1505;010104;1.4-23;Personalialased arendusprojektid;1.4-23;Personalialased arendusprojektid;1.4-23;Personalialased arendusprojektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1506;0109;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;9-4;Regionaalse arengu arendusprojektid, komisjoni protokollid, otsused;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1507;010302;3.2-9;Täitemenetlused seoses maa järelmaksudega;3.2-9;Täitemenetlused seoses maa järelmaksudega;3.2-9;Täitemenetlused seoses maa järelmaksudega;üks asjaajamisaasta;1.01.2010;31.03.2011;7
1509;010402;4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);4.2-7;Riigivaralepingud (kasutusvaldus, hoonestusõigus,reaalservituudud, isiklik kasutusõigus, riigivara võõrandamine);üks asjaajamisaasta;1.01.2010;31.03.2011;10
1510;010402;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;4.2-2;Riigivara registreerimise kaardid, õiendid ning aktid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1511;0112;12-2;Kirjavahetus raamatupidamise küsimustes;12-2.1;Riigieelarvelise eraldise lepingud ;12-2.1;Riigieelarvelise eraldise lepingud ;üks asjaajamisaasta;1.01.2010;31.03.2011;5
1513;010108;1.8-7;Infotehnoloogiaalased projektid;1.8-7;Infotehnoloogiaalased projektid;1.8-7;Infotehnoloogiaalased projektid;üks asjaajamisaasta;1.01.2010;31.03.2011;10
1515;011106;11.6-4;Kirjavahetus asutustega perekonnaseisualastes ja rahvastikuküsimustes, ärakirjade nõudmised;11-14;Kirjavahetus isikutega ja asutustega perekonnaseisualastes küsimustes;11-14;Kirjavahetus isikutega ja asutustega perekonnaseisualastes küsimustes;üks asjaajamisaasta;1.07.2010;31.03.2011;5
1516;011107;11.7-1;Perekonnaseisutoimingute aruanded;11-16;Rahvastikutegistrisse andmete esitamise aruanded;11-16;Rahvastikutegistrisse andmete esitamise aruanded;üks asjaajamisaasta;1.07.2010;31.03.2011;10
1517;011106;11-17;Perekonnaseisuametnike koolituse ja eksami korraldamise komisjoni materjalid;11-17;Perekonnaseisuametnike koolituse ja eksami korraldamise komisjoni materjalid;11-17;Perekonnaseisuametnike koolituse ja eksami korraldamise komisjoni materjalid;üks asjaajamisaasta;1.07.2010;31.03.2011;99
