Toimiku ID;Osakonna kood;SARI VIIT;SARI PEALKIRI;Toimiku viit NORM;Toimiku pealkiri NORM;Toimiku indeks;Toimiku nimetus;Mitu asjaajamisaastat/üks asjaajamisaasta;Toimiku alguskuupäev;Toimiku lõppkuupäev;Säilitustähtaeg
964;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;üks asjaajamisaasta;1.01.2003;31.12.2003;7
965;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;7
966;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;7.4-2;Infotehnoloogia alaste hangete avalike konkursside koraldamise dokumendid;üks asjaajamisaasta;1.01.2005;31.12.2005;7
967;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-3;Kirjavahetus riigihangete küsimuses;7.4-3;Kirjavahetus riigihangete küsimuses;üks asjaajamisaasta;1.01.2002;31.12.2002;7
968;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-3;Kirjavahetus riigihangete küsimustes;7.4-3;Kirjavahetus riigihangete küsimustes;üks asjaajamisaasta;1.01.2003;31.12.2003;7
969;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-3;Kirjavahetus riigihangete küsimustes;7.4-3;Kirjavahetus riigihangete küsimustes;üks asjaajamisaasta;1.01.2004;31.12.2004;7
970;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-3;Kirjavahetus riigihangete küsimustes;7.4-3;Kirjavahetus riigihangete küsimustes;üks asjaajamisaasta;1.01.2005;31.12.2005;7
971;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jm);7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jm);üks asjaajamisaasta;1.01.2002;31.12.2002;7
972;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);üks asjaajamisaasta;1.01.2003;31.12.2003;7
973;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);üks asjaajamisaasta;1.01.2004;31.12.2004;7
974;10805;7.3-5;Riigihangete pakkumiste dokumendid;7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);7.4-4;Kirjavahetus koostööpartneritega (taotlused, teated jms);üks asjaajamisaasta;1.01.2005;31.12.2005;7
975;109;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8-1-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8.-1-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;99
976;109;8-2;Rahvastiku arvestuse andmebaas;8-1-2;Rahvastiku arvestuse andmebaas;8.-1-2;Rahvastiku arvestuse andmebaas;üks asjaajamisaasta;1.01.2002;31.12.2002;99
977;109;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8-1-3;Kohanimeregistri loomise alusdokumendid;8.-1-3;Kohanimeregistri loomise alusdokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;99
978;109;8-3;Kohanimeregister ja registri loomise alusdokumendid;8-1;Ministeeriumis peetavad põhiregistrid ja andmekogud ja nende alusdokumendid;8.-1;Ministeeriumis peetavad põhiregistrid ja andmekogud ja nende alusdokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;99
979;109;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8.-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;üks asjaajamisaasta;1.01.2003;31.12.2003;99
980;109;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8.-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;99
981;109;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;8.-1;Eesti kirikute, koguduste ja koguduste liitude register ja registreerimise alusdokumendid;üks asjaajamisaasta;1.01.2005;31.12.2005;99
982;109;8-2;Rahvastiku arvestuse andmebaas;8-2-1;SIM infosüsteemide analüüsid;8.-2-1;SiM infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2002;31.12.2002;99
983;109;8-2;Rahvastiku arvestuse andmebaas;8-2-2;SiM valitsemisala infosüsteemide analüüsid;8.-2-2;SiM valitsemisala infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2002;31.12.2002;99
984;109;8-2;Rahvastiku arvestuse andmebaas;8-2;Infosüsteemide analüüs;8.-2;Infosüsteemide analüüs;üks asjaajamisaasta;1.01.2002;31.12.2002;99
985;109;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8-3;Kirjavahetus infotehnoloogia, side- ja valvetehnika küsimustes;8.-3;Kirjavahetus infotehnoloogia, side- ja valvetehnika küsimustes;üks asjaajamisaasta;1.01.2002;31.12.2002;5
986;109;8-3;Kohanimeregister ja registri loomise alusdokumendid;8-3;Kohanimeregister ja registri loomise alusdokumendid;8.-3;Kohanimeregister ja registri loomise alusdokumendid;üks asjaajamisaasta;1.01.2003;31.12.2003;99
987;109;8-3;Kohanimeregister ja registri loomise alusdokumendid;8-3;Kohanimeregister ja registri loomise alusdokumendid;8.-3;Kohanimeregister ja registri loomise alusdokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;99
988;109;8-3;Kohanimeregister ja registri loomise alusdokumendid;8-3;Kohanimeregister ja registri loomise alusdokumendid;8.-3;Kohanimeregister ja registri loomise alusdokumendid;üks asjaajamisaasta;1.01.2005;31.12.2005;99
989;109;8-4;Infosüsteemide analüüsid;8-4-1;SIM infosüsteemide analüüsid;8.-4-1;SIM infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2003;31.12.2003;10
990;109;8-4;Infosüsteemide analüüsid;8-4-1;SIM infosüsteemide analüüsid;8.-4-1;SIM infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
991;109;8-4;Infosüsteemide analüüsid;8-4-1;SIM infosüsteemide analüüsid;8.-4-1;SIM infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
992;109;8-4;Infosüsteemide analüüsid;8-4-2;SIM valitsemisala infosüsteemide analüüsid;8.-4-2;SIM valitsemisala infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2003;31.12.2003;10
993;109;8-4;Infosüsteemide analüüsid;8-4-2;SIM valitsemisala infosüsteemide analüüsid;8.-4-2;SIM valitsemisala infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
994;109;8-4;Infosüsteemide analüüsid;8-4-2;SIM valitsemisala infosüsteemide analüüsid;8.-4-2;SIM valitsemisala infosüsteemide analüüsid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
995;109;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8.-5;kirjavahetus infotehnoloogia, side- ja valvetehnika küsimustes;üks asjaajamisaasta;1.01.2003;31.12.2003;5
996;109;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8.-5;kirjavahetus infotehnoloogia, side- ja valvetehnika küsimustes;üks asjaajamisaasta;1.01.2004;31.12.2004;5
997;109;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;8.-5;Kirjavahetus ja memod infotehnoloogia, side- ja valvetehnika küsimustes;üks asjaajamisaasta;1.01.2005;31.12.2005;5
998;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-1;Kvartaalsed analüütilised ülevaated;9.1-1-1;Kvartaalsed analüütilised ülevaated;üks asjaajamisaasta;1.01.2002;31.12.2002;10
999;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-1;Kvartaalsed analüütilised ülevaated;9.1-1-1;Kvartaalsed analüütilised ülevaated;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1000;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-1;Kvartaalsed analüütilised ülevaated;9.1-1-1;Kvartaalsed analüütilised ülevaated;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1001;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-1;Kvartaalsed analüütilised ülevaated;9.1-1-1;Kvartaalsed analüütilised ülevaated;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1002;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-2;Temaatilised ülevaated;9.1-1-2;Temaatilised ülevaated;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1003;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-2;Temaatilised ülevaated;9.1-1-2;Temaatilised ülevaated;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1004;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-2;Temaatilised ülevaated;9.1-1-2;Temaatilised ülevaated;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1005;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-2;Temaatilised ülevaated;9.1-1-2;Temaatilised ülevaated;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1006;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-3;Analüüsialased töödokumendid;9.1-1-3;Analüüsialased töödokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1007;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-3;Analüüsialased töödokumendid;9.1-1-3;Analüüsialased töödokumendid;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1008;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-3;Analüüsialased töödokumendid;9.1-1-3;Analüüsialased töödokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1009;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1-3;Analüüsialased töödokumendid;9.1-1-3;Analüüsialased töödokumendid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1010;11001;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;9.1-1;Sisejulgeoleku alased statistilised ülevaated, analüüsid ja uuringud;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1011;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-1;SIM kriisireguleerimisemeeskonna töödokumendid;9.1-2-1;SIM kriisireguleerimisemeeskonna töödokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1012;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-1;SIM kriisireguleerimismeeskonna kirjavahetus;9.1-2-1;SiM kriisireguleerimismeeskonna kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1013;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-1;SIM kriisireguleerimismeeskonna kirjavahetus;9.1-2-1;SiM kriisireguleerimismeeskonna kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1014;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-1;SIM kriisireguleerimismeeskonna kirjavahetus;9.1-2-1;SiM kriisireguleerimismeeskonna kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1015;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-2;Kriisireguleerimisalane kirjavahetus;9.1-2-2;Kriisireguleerimisalane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1016;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-2;Kriisireguleerimisalased dokumendid;9.1-2-2;Kriisireguleerimisalane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1017;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-2;Kriisireguleerimisalased dokumendid;9.1-2-2;Kriisireguleerimisalased dokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1018;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-2;Kriisireguleerimisalased dokumendid;9.1-2-2;Kriisireguleerimise alased dokumendid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1019;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-3;Riigireservialane kirjavahetus;9.1-2-3;Riigireservialane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1020;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-3;Riigireservialane kirjavahetus;9.1-2-3;Riigireservialane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1021;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-3;Riigireservialane kirjavahetus;9.1-2-3;Riigireservialane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1022;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-3;Riigireservialane kirjavahetus;9.1-2-3;Riigireservialane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1023;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-4;Ministeeriumite kriisireguleerimisplaanid;9.1-2-4;Ministeeriumite kriisireguleerimisplaanid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1024;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-4;Ministeeriumite kriisireguleerimisplaanid;9.1-2-4;Ministeeriumite kriisireguleerimisplaanid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1025;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-5;Maakondade kriisireguleerimisplaanid;9.1-2-5;Maakondade kriisireguleerimisplaanid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1026;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-5;Maakondade kriisireguleerimisplaanid;9.1-2-5;Maakondade kriisireguleerimisplaanid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1027;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2;Kriiside reguleerimise kavad;9.1-2;Kriiside reguleerimise kavad;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1028;11001;9.1-2;Kriisireguleerimise alased dokumendid;9.1-2-2;Kriisireguleerimisalased dokumendid;9.1-2;Kriisi reguleerimisalased dokumendid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1030;11001;9.1-3;Riskianalüüsid;9.1-3-1;Maakondade riskianalüüsid;9.1-3-1;Maakondade riskianalüüsid;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1031;11001;9.1-3;Riskianalüüsid;9.1-3-1;Ministeeriumite riskianalüüsid;9.1-3-1;Ministeeriumite riskianalüüsid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1032;11001;9.1-3;Riskianalüüsid;9.1-3-1;Ministeeriumite riskianalüüsid;9.1-3-1;Ministeeriumite riskianalüüsid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1033;11001;9.1-3;Riskianalüüsid;9.1-3-2;Ministeeriumi arhiivide riskianalüüs;9.1-3-2;Ministeeriumi arhiivide riskianalüüs;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1034;11001;9.1-3;Riskianalüüsid;9.1-3-2;Maakondade riskianalüüsid ja kriisireguleerimisplaanid;9.1-3-2;Maakondade riskianalüüsid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1035;11001;9.1-3;Riskianalüüsid;9.1-3-2;Maakondade riskianalüüsid ja kriisireguleerimisplaanid;9.1-3-2;Maakondade riskianalüüsid;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1036;11001;9.1-3;Riskianalüüsid;9.1-3;Sisejulgeoleku tagamise dokumendid;9.1-3;Sisejulgeoleku tagamise dokumendid;üks asjaajamisaasta;1.01.2002;31.12.2002;10
1037;11001;9.1-3;Riskianalüüsid;9.1-3-2;Maakondade riskianalüüsid;9.1-3;Maakondade riskianalüüsid;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1038;11001;9.1-3;Riskianalüüsid;9.1-3;Riskianalüüsid;9.1-3;Riskianalüüsid;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1040;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;5
1041;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;5
1042;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1043;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-1;Politseistruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;5
1044;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;5
1045;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;5
1046;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1047;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-2;Piirivalvestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;5
1048;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;5
1049;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;5
1050;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1051;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;9.1-4-3;Päästestruktuuride alalise valmisoleku alane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;5
1052;11001;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineerimise alane kirjavahetus;9.1-4;Sisejulgeolekustruktuuride alalise valmisoleku koordineeirmise alane kirjavahetus;üks asjaajamisaasta;1.01.2002;31.12.2002;5
1053;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5-1;Kirjavahetus sisejulgeoleku üldistes küsimustes;9.1-5-1;Kirjavahetus sisejulgeoleku üldistes küsimustes;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1054;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5-1;Kirjavahetus sisejulgeoleku üldistes küsimustes;9.1-5-1;Kirjavahetus sisejulgeoleku üldistes küsimustes;üks asjaajamisaasta;1.01.2005;31.12.2005;5
1055;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5-2;Julgeolekupoliitika alane kirjavahetus;9.1-5-2;Julgeolekupoliitika alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1056;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5-2;Julgeolekupoliitikaalane kirjavahetus;9.1-5-2;Julgeolekupoliitikaalane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;5
1057;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5-3;Terrorismivastast tegevust puudutav kirjavahetus;9.1-5-3;Terrorismivastast tegevust puudutav kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1058;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5;Kirjavahetus sisejulgeoleku üldistes küsimustes;9.1-5;Kirjavahetus sisejulgeoleku üldistes küsimustes;üks asjaajamisaasta;1.01.2002;31.12.2002;5
1059;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5;Kirjavahetus sisejulgeoleku üldistes küsimustes;9.1-5;Kirjavahetus sisejulgeoleku üldistes küsimustes;üks asjaajamisaasta;1.01.2003;31.12.2003;5
1060;11001;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5;Kirjavahetus julgeoleku küsimustes;9.1-5;Kirjavahetus julgeoleku küsimustes;üks asjaajamisaasta;1.01.2004;31.12.2004;5
1062;11001;9.1-6;NATO-alane kirjavahetus;9.1-6;NATO-alane kirjavahetus;9.1-6;NATO alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;10
1063;11001;9.1-6;NATO-alane kirjavahetus;9.1-6;NATO-alane kirjavahetus;9.1-6;NATO alane kirjavahetus;üks asjaajamisaasta;1.01.2005;31.12.2005;10
1064;11002;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;üks asjaajamisaasta;1.01.2003;31.12.2003;10
1065;11002;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;9.2-1;Kriminaalpreventiivse töö alane kirjavahetus;üks asjaajamisaasta;1.01.2004;31.12.2004;10
